fold,partition,id
0,fit,S01925
0,fit,S01926
0,fit,S01927
0,fit,S01928
0,fit,S01930
0,fit,S01931
0,fit,S01933
0,fit,S01934
0,fit,S01935
0,fit,S01936
0,fit,S01937
0,fit,S01938
0,fit,S01939
0,fit,S01942
0,fit,S01943
0,fit,S01944
0,fit,S01945
0,fit,S01946
0,fit,S01948
0,fit,S01949
0,fit,S01951
0,fit,S01952
0,fit,S01954
0,fit,S01955
0,fit,S01956
0,fit,S01957
0,fit,S01958
0,fit,S01959
0,fit,S01960
0,fit,S01961
0,fit,S01962
0,fit,S01964
0,fit,S01965
0,fit,S01966
0,fit,S01967
0,fit,S01968
0,fit,S01969
0,fit,S01971
0,fit,S01972
0,fit,S01974
0,fit,S01975
0,fit,S01976
0,fit,S01977
0,fit,S01978
0,fit,S01979
0,fit,S01980
0,fit,S01981
0,fit,S01982
0,fit,S01983
0,fit,S01984
0,fit,S01985
0,fit,S01986
0,fit,S01988
0,fit,S01989
0,fit,S01990
0,fit,S01991
0,fit,S01992
0,fit,S01993
0,fit,S01994
0,fit,S01997
0,fit,S01998
0,fit,S01999
0,fit,S02000
0,fit,S02001
0,fit,S02002
0,fit,S02003
0,fit,S02004
0,fit,S02005
0,fit,S02006
0,fit,S02007
0,fit,S02008
0,fit,S02009
0,fit,S02010
0,fit,S02011
0,fit,S02012
0,fit,S02013
0,fit,S02014
0,fit,S02015
0,fit,S02016
0,fit,S02017
0,fit,S02018
0,fit,S02020
0,fit,S02021
0,fit,S02023
0,fit,S02024
0,fit,S02025
0,fit,S02026
0,fit,S02027
0,fit,S02028
0,fit,S02030
0,fit,S02032
0,fit,S02033
0,fit,S02034
0,fit,S02036
0,fit,S02037
0,fit,S02038
0,fit,S02039
0,fit,S02040
0,fit,S02041
0,fit,S02043
0,fit,S02044
0,fit,S02046
0,fit,S02047
0,fit,S02048
0,fit,S02049
0,fit,S02050
0,fit,S02051
0,fit,S02052
0,fit,S02054
0,fit,S02055
0,fit,S02056
0,fit,S02058
0,fit,S02060
0,fit,S02061
0,fit,S02062
0,fit,S02063
0,fit,S02064
0,fit,S02065
0,fit,S02066
0,fit,S02069
0,fit,S02070
0,fit,S02072
0,fit,S02073
0,fit,S02074
0,fit,S02075
0,fit,S02076
0,fit,S02077
0,fit,S02078
0,fit,S02079
0,fit,S02080
0,fit,S02081
0,fit,S02082
0,fit,S02084
0,fit,S02085
0,fit,S02086
0,fit,S02087
0,fit,S02088
0,fit,S02089
0,fit,S02090
0,fit,S02091
0,fit,S02092
0,fit,S02093
0,fit,S02094
0,fit,S02095
0,fit,S02096
0,fit,S02097
0,fit,S02098
0,fit,S02099
0,fit,S02100
0,fit,S02101
0,fit,S02102
0,fit,S02103
0,fit,S02105
0,fit,S02106
0,fit,S02107
0,fit,S02108
0,fit,S02109
0,fit,S02110
0,fit,S02111
0,fit,S02112
0,fit,S02113
0,fit,S02115
0,fit,S02116
0,fit,S02117
0,fit,S02119
0,fit,S02121
0,fit,S02123
0,fit,S02124
0,fit,S02125
0,fit,S02126
0,fit,S02127
0,fit,S02128
0,fit,S02130
0,fit,S02131
0,fit,S02133
0,fit,S02135
0,fit,S02136
0,fit,S02137
0,fit,S02138
0,fit,S02139
0,fit,S02140
0,fit,S02141
0,fit,S02142
0,fit,S02143
0,fit,S02144
0,fit,S02145
0,fit,S02146
0,fit,S02147
0,fit,S02149
0,fit,S02150
0,fit,S02151
0,fit,S02152
0,fit,S02153
0,fit,S02154
0,fit,S02155
0,fit,S02156
0,fit,S02157
0,fit,S02159
0,fit,S02160
0,fit,S02161
0,fit,S02162
0,fit,S02163
0,fit,S02164
0,fit,S02165
0,fit,S02166
0,fit,S02167
0,fit,S02171
0,fit,S02172
0,fit,S02173
0,fit,S02174
0,fit,S02175
0,fit,S02176
0,fit,S02177
0,fit,S02178
0,fit,S02179
0,fit,S02180
0,fit,S02181
0,fit,S02182
0,fit,S02183
0,fit,S02185
0,fit,S02187
0,fit,S02188
0,fit,S02189
0,fit,S02190
0,fit,S02191
0,fit,S02194
0,fit,S02195
0,fit,S02196
0,fit,S02197
0,fit,S02199
0,fit,S02200
0,fit,S02202
0,fit,S02204
0,fit,S02205
0,fit,S02206
0,fit,S02207
0,fit,S02208
0,fit,S02209
0,fit,S02210
0,fit,S02211
0,fit,S02213
0,fit,S02215
0,fit,S02216
0,fit,S02217
0,fit,S02218
0,fit,S02219
0,fit,S02220
0,fit,S02221
0,fit,S02222
0,fit,S02223
0,fit,S02226
0,fit,S02229
0,fit,S02230
0,fit,S02231
0,fit,S02233
0,fit,S02234
0,fit,S02235
0,fit,S02236
0,fit,S02237
0,fit,S02238
0,fit,S02240
0,fit,S02241
0,fit,S02243
0,fit,S02245
0,fit,S02246
0,fit,S02247
0,fit,S02249
0,fit,S02250
0,fit,S02251
0,fit,S02252
0,fit,S02253
0,fit,S02254
0,fit,S02255
0,fit,S02256
0,fit,S02257
0,fit,S02259
0,fit,S02260
0,fit,S02261
0,fit,S02262
0,fit,S02263
0,fit,S02264
0,fit,S02265
0,fit,S02266
0,fit,S02267
0,fit,S02268
0,fit,S02269
0,fit,S02270
0,fit,S02271
0,fit,S02272
0,fit,S02273
0,fit,S02274
0,fit,S02275
0,fit,S02276
0,fit,S02277
0,fit,S02278
0,fit,S02279
0,fit,S02280
0,fit,S02282
0,fit,S02283
0,fit,S02284
0,fit,S02286
0,fit,S02287
0,fit,S02290
0,fit,S02292
0,fit,S02293
0,fit,S02294
0,fit,S02295
0,fit,S02296
0,fit,S02297
0,fit,S02298
0,calibration,S00016
0,calibration,S00050
0,calibration,S00066
0,calibration,S00077
0,calibration,S00081
0,calibration,S00094
0,calibration,S00130
0,calibration,S00135
0,calibration,S00143
0,calibration,S00162
0,calibration,S00173
0,calibration,S00176
0,calibration,S00185
0,calibration,S00194
0,calibration,S00196
0,calibration,S00200
0,calibration,S00203
0,calibration,S00210
0,calibration,S00238
0,calibration,S00251
0,calibration,S00265
0,calibration,S00269
0,calibration,S00278
0,calibration,S00283
0,calibration,S00304
0,calibration,S00306
0,calibration,S00327
0,calibration,S00345
0,calibration,S00346
0,calibration,S00348
0,calibration,S00366
0,calibration,S00377
0,calibration,S00378
0,calibration,S00382
0,calibration,S00406
0,calibration,S00412
0,calibration,S00418
0,calibration,S00434
0,calibration,S00475
0,calibration,S00487
0,calibration,S00519
0,calibration,S00520
0,calibration,S00538
0,calibration,S00543
0,calibration,S00584
0,calibration,S00606
0,calibration,S00610
0,calibration,S00614
0,calibration,S00625
0,calibration,S00628
0,calibration,S00657
0,calibration,S00673
0,calibration,S00675
0,calibration,S00688
0,calibration,S00698
0,calibration,S00710
0,calibration,S00724
0,calibration,S00750
0,calibration,S00753
0,calibration,S00770
0,calibration,S00772
0,calibration,S00773
0,calibration,S00781
0,calibration,S00782
0,calibration,S00793
0,calibration,S00827
0,calibration,S00839
0,calibration,S00842
0,calibration,S00844
0,calibration,S00866
0,calibration,S00879
0,calibration,S00897
0,calibration,S00910
0,calibration,S00914
0,calibration,S00920
0,calibration,S00931
0,calibration,S00940
0,calibration,S00942
0,calibration,S00944
0,calibration,S00945
0,calibration,S00947
0,calibration,S00968
0,calibration,S00970
0,calibration,S00972
0,calibration,S00992
0,calibration,S00994
0,calibration,S01008
0,calibration,S01015
0,calibration,S01025
0,calibration,S01033
0,calibration,S01040
0,calibration,S01045
0,calibration,S01046
0,calibration,S01050
0,calibration,S01060
0,calibration,S01071
0,calibration,S01096
0,calibration,S01111
0,calibration,S01127
0,calibration,S01129
0,calibration,S01133
0,calibration,S01134
0,calibration,S01135
0,calibration,S01144
0,calibration,S01166
0,calibration,S01169
0,calibration,S01216
0,calibration,S01217
0,calibration,S01226
0,calibration,S01240
0,calibration,S01249
0,calibration,S01250
0,calibration,S01252
0,calibration,S01272
0,calibration,S01336
0,calibration,S01339
0,calibration,S01351
0,calibration,S01356
0,calibration,S01362
0,calibration,S01386
0,calibration,S01387
0,calibration,S01403
0,calibration,S01438
0,calibration,S01439
0,calibration,S01442
0,calibration,S01444
0,calibration,S01447
0,calibration,S01455
0,calibration,S01458
0,calibration,S01472
0,calibration,S01476
0,calibration,S01482
0,calibration,S01483
0,calibration,S01485
0,calibration,S01493
0,calibration,S01496
0,calibration,S01516
0,calibration,S01533
0,calibration,S01545
0,calibration,S01559
0,calibration,S01576
0,calibration,S01582
0,calibration,S01585
0,calibration,S01591
0,calibration,S01601
0,calibration,S01602
0,calibration,S01605
0,calibration,S01613
0,calibration,S01622
0,calibration,S01632
0,calibration,S01637
0,calibration,S01639
0,calibration,S01653
0,calibration,S01663
0,calibration,S01691
0,calibration,S01707
0,calibration,S01708
0,calibration,S01711
0,calibration,S01720
0,calibration,S01727
0,calibration,S01740
0,calibration,S01743
0,calibration,S01746
0,calibration,S01755
0,calibration,S01756
0,calibration,S01757
0,calibration,S01761
0,calibration,S01765
0,calibration,S01782
0,calibration,S01800
0,calibration,S01804
0,calibration,S01810
0,calibration,S01817
0,calibration,S01828
0,calibration,S01833
0,calibration,S01835
0,calibration,S01871
0,calibration,S01887
0,calibration,S01895
0,calibration,S01904
0,calibration,S01913
0,calibration,S01940
0,calibration,S01941
0,calibration,S01953
0,calibration,S01970
0,calibration,S02029
0,calibration,S02031
0,calibration,S02042
0,calibration,S02053
0,calibration,S02057
0,calibration,S02071
0,calibration,S02083
0,calibration,S02129
0,calibration,S02134
0,calibration,S02169
0,calibration,S02170
0,calibration,S02186
0,calibration,S02192
0,calibration,S02193
0,calibration,S02203
0,calibration,S02212
0,calibration,S02225
0,calibration,S02227
0,calibration,S02239
0,calibration,S02244
0,calibration,S02285
0,calibration,S02289
0,test,S00002
0,test,S00012
0,test,S00028
0,test,S00042
0,test,S00058
0,test,S00068
0,test,S00069
0,test,S00076
0,test,S00086
0,test,S00092
0,test,S00102
0,test,S00107
0,test,S00115
0,test,S00132
0,test,S00151
0,test,S00168
0,test,S00177
0,test,S00180
0,test,S00182
0,test,S00192
0,test,S00208
0,test,S00226
0,test,S00231
0,test,S00241
0,test,S00256
0,test,S00266
0,test,S00272
0,test,S00282
0,test,S00298
0,test,S00303
0,test,S00313
0,test,S00328
0,test,S00338
0,test,S00344
0,test,S00354
0,test,S00359
0,test,S00362
0,test,S00372
0,test,S00383
0,test,S00401
0,test,S00417
0,test,S00427
0,test,S00437
0,test,S00453
0,test,S00463
0,test,S00477
0,test,S00482
0,test,S00492
0,test,S00501
0,test,S00510
0,test,S00527
0,test,S00536
0,test,S00539
0,test,S00541
0,test,S00551
0,test,S00567
0,test,S00572
0,test,S00581
0,test,S00597
0,test,S00607
0,test,S00621
0,test,S00626
0,test,S00636
0,test,S00645
0,test,S00654
0,test,S00671
0,test,S00680
0,test,S00683
0,test,S00685
0,test,S00695
0,test,S00711
0,test,S00721
0,test,S00731
0,test,S00747
0,test,S00761
0,test,S00777
0,test,S00787
0,test,S00788
0,test,S00795
0,test,S00805
0,test,S00811
0,test,S00821
0,test,S00826
0,test,S00834
0,test,S00851
0,test,S00867
0,test,S00877
0,test,S00883
0,test,S00893
0,test,S00898
0,test,S00906
0,test,S00923
0,test,S00935
0,test,S00941
0,test,S00957
0,test,S00967
0,test,S00981
0,test,S00986
0,test,S00996
0,test,S01006
0,test,S01007
0,test,S01017
0,test,S01022
0,test,S01032
0,test,S01047
0,test,S01057
0,test,S01063
0,test,S01073
0,test,S01081
0,test,S01091
0,test,S01107
0,test,S01121
0,test,S01137
0,test,S01147
0,test,S01149
0,test,S01153
0,test,S01163
0,test,S01179
0,test,S01193
0,test,S01209
0,test,S01219
0,test,S01220
0,test,S01227
0,test,S01237
0,test,S01243
0,test,S01253
0,test,S01258
0,test,S01266
0,test,S01283
0,test,S01302
0,test,S01319
0,test,S01328
0,test,S01331
0,test,S01333
0,test,S01343
0,test,S01359
0,test,S01377
0,test,S01382
0,test,S01392
0,test,S01407
0,test,S01417
0,test,S01423
0,test,S01433
0,test,S01449
0,test,S01454
0,test,S01464
0,test,S01479
0,test,S01489
0,test,S01495
0,test,S01505
0,test,S01510
0,test,S01513
0,test,S01523
0,test,S01534
0,test,S01552
0,test,S01568
0,test,S01578
0,test,S01588
0,test,S01604
0,test,S01614
0,test,S01628
0,test,S01633
0,test,S01643
0,test,S01652
0,test,S01661
0,test,S01678
0,test,S01687
0,test,S01690
0,test,S01692
0,test,S01702
0,test,S01718
0,test,S01723
0,test,S01742
0,test,S01749
0,test,S01752
0,test,S01760
0,test,S01763
0,test,S01773
0,test,S01789
0,test,S01807
0,test,S01815
0,test,S01816
0,test,S01837
0,test,S01847
0,test,S01853
0,test,S01863
0,test,S01873
0,test,S01883
0,test,S01889
0,test,S01899
0,test,S01922
0,test,S01929
0,test,S01932
0,test,S01947
0,test,S01950
0,test,S01963
0,test,S01973
0,test,S01987
0,test,S01995
0,test,S01996
0,test,S02019
0,test,S02022
0,test,S02035
0,test,S02045
0,test,S02059
0,test,S02067
0,test,S02068
0,test,S02104
0,test,S02114
0,test,S02118
0,test,S02120
0,test,S02122
0,test,S02132
0,test,S02148
0,test,S02158
0,test,S02168
0,test,S02184
0,test,S02198
0,test,S02201
0,test,S02214
0,test,S02224
0,test,S02228
0,test,S02232
0,test,S02242
0,test,S02248
0,test,S02258
0,test,S02281
0,test,S02288
0,test,S02291
0,test,S02299
1,fit,S00000
1,fit,S00002
1,fit,S00003
1,fit,S00004
1,fit,S00005
1,fit,S00006
1,fit,S00007
1,fit,S00010
1,fit,S00012
1,fit,S00013
1,fit,S00014
1,fit,S00015
1,fit,S00016
1,fit,S00017
1,fit,S00018
1,fit,S00019
1,fit,S00020
1,fit,S00021
1,fit,S00022
1,fit,S00023
1,fit,S00024
1,fit,S00025
1,fit,S00026
1,fit,S00030
1,fit,S00031
1,fit,S00032
1,fit,S00033
1,fit,S00034
1,fit,S00035
1,fit,S00036
1,fit,S00037
1,fit,S00038
1,fit,S00039
1,fit,S00042
1,fit,S00043
1,fit,S00045
1,fit,S00046
1,fit,S00047
1,fit,S00048
1,fit,S00049
1,fit,S00050
1,fit,S00051
1,fit,S00052
1,fit,S00053
1,fit,S00054
1,fit,S00055
1,fit,S00056
1,fit,S00058
1,fit,S00059
1,fit,S00060
1,fit,S00061
1,fit,S00062
1,fit,S00063
1,fit,S00064
1,fit,S00065
1,fit,S00066
1,fit,S00068
1,fit,S00069
1,fit,S00070
1,fit,S00073
1,fit,S00074
1,fit,S00076
1,fit,S00077
1,fit,S00078
1,fit,S00079
1,fit,S00080
1,fit,S00081
1,fit,S00082
1,fit,S00083
1,fit,S00084
1,fit,S00086
1,fit,S00087
1,fit,S00088
1,fit,S00089
1,fit,S00090
1,fit,S00093
1,fit,S00094
1,fit,S00095
1,fit,S00096
1,fit,S00097
1,fit,S00098
1,fit,S00099
1,fit,S00102
1,fit,S00103
1,fit,S00104
1,fit,S00105
1,fit,S00106
1,fit,S00107
1,fit,S00108
1,fit,S00110
1,fit,S00111
1,fit,S00112
1,fit,S00113
1,fit,S00114
1,fit,S00115
1,fit,S00116
1,fit,S00117
1,fit,S00118
1,fit,S00119
1,fit,S00120
1,fit,S00121
1,fit,S00122
1,fit,S00123
1,fit,S00125
1,fit,S00126
1,fit,S00127
1,fit,S00128
1,fit,S00129
1,fit,S00130
1,fit,S00132
1,fit,S00133
1,fit,S00135
1,fit,S00136
1,fit,S00137
1,fit,S00138
1,fit,S00139
1,fit,S00140
1,fit,S00141
1,fit,S00142
1,fit,S00143
1,fit,S00144
1,fit,S00145
1,fit,S00146
1,fit,S00147
1,fit,S00148
1,fit,S00149
1,fit,S00150
1,fit,S00151
1,fit,S00152
1,fit,S00153
1,fit,S00154
1,fit,S00155
1,fit,S00156
1,fit,S00157
1,fit,S00158
1,fit,S00161
1,fit,S00162
1,fit,S00163
1,fit,S00164
1,fit,S00165
1,fit,S00166
1,fit,S00168
1,fit,S00171
1,fit,S00172
1,fit,S00173
1,fit,S00174
1,fit,S00175
1,fit,S00176
1,fit,S00177
1,fit,S00179
1,fit,S00180
1,fit,S00183
1,fit,S00184
1,fit,S00185
1,fit,S00186
1,fit,S00187
1,fit,S00188
1,fit,S00189
1,fit,S00190
1,fit,S00192
1,fit,S00193
1,fit,S00194
1,fit,S00195
1,fit,S00196
1,fit,S00197
1,fit,S00198
1,fit,S00199
1,fit,S00200
1,fit,S00201
1,fit,S00203
1,fit,S00204
1,fit,S00205
1,fit,S00206
1,fit,S00208
1,fit,S00209
1,fit,S00210
1,fit,S00211
1,fit,S00212
1,fit,S00213
1,fit,S00214
1,fit,S00215
1,fit,S00216
1,fit,S00217
1,fit,S00218
1,fit,S00219
1,fit,S00220
1,fit,S00221
1,fit,S00222
1,fit,S00223
1,fit,S00226
1,fit,S00227
1,fit,S00228
1,fit,S00229
1,fit,S00230
1,fit,S00231
1,fit,S00232
1,fit,S00235
1,fit,S00236
1,fit,S00237
1,fit,S00238
1,fit,S00239
1,fit,S00240
1,fit,S00241
1,fit,S00242
1,fit,S00243
1,fit,S00244
1,fit,S00245
1,fit,S00246
1,fit,S00247
1,fit,S00248
1,fit,S00249
1,fit,S00250
1,fit,S00251
1,fit,S00253
1,fit,S00254
1,fit,S00257
1,fit,S00258
1,fit,S00259
1,fit,S00260
1,fit,S00261
1,fit,S00262
1,fit,S00263
1,fit,S00264
1,fit,S00266
1,fit,S00267
1,fit,S00268
1,fit,S00270
1,fit,S00272
1,fit,S00274
1,fit,S00275
1,fit,S00276
1,fit,S00277
1,fit,S00278
1,fit,S00279
1,fit,S00282
1,fit,S00283
1,fit,S00284
1,fit,S00285
1,fit,S00286
1,fit,S00288
1,fit,S00289
1,fit,S00290
1,fit,S00291
1,fit,S00292
1,fit,S00293
1,fit,S00294
1,fit,S00295
1,fit,S00296
1,fit,S00298
1,fit,S00300
1,fit,S00301
1,fit,S00302
1,fit,S00303
1,fit,S00304
1,fit,S00307
1,fit,S00308
1,fit,S00310
1,fit,S00311
1,fit,S00312
1,fit,S00313
1,fit,S00314
1,fit,S00315
1,fit,S00316
1,fit,S00317
1,fit,S00318
1,fit,S00319
1,fit,S00320
1,fit,S00321
1,fit,S00322
1,fit,S00323
1,fit,S00324
1,fit,S00325
1,fit,S00326
1,fit,S00328
1,fit,S00329
1,fit,S00330
1,fit,S00332
1,fit,S00333
1,fit,S00334
1,fit,S00335
1,fit,S00336
1,fit,S00338
1,fit,S00339
1,fit,S00341
1,fit,S00342
1,fit,S00344
1,fit,S00345
1,fit,S00346
1,fit,S00347
1,fit,S00348
1,fit,S00349
1,fit,S00350
1,fit,S00351
1,fit,S00352
1,fit,S00354
1,fit,S00355
1,fit,S00356
1,fit,S00357
1,fit,S00358
1,fit,S00359
1,fit,S00360
1,fit,S00362
1,fit,S00363
1,fit,S00365
1,fit,S00366
1,fit,S00367
1,fit,S00368
1,fit,S00369
1,fit,S00370
1,fit,S00373
1,fit,S00374
1,fit,S00375
1,fit,S00376
1,fit,S00377
1,fit,S00378
1,fit,S00379
1,fit,S00382
1,fit,S00383
1,fit,S00385
1,fit,S00386
1,fit,S00387
1,fit,S00388
1,fit,S00389
1,fit,S00390
1,fit,S00391
1,fit,S00392
1,fit,S00393
1,fit,S00394
1,fit,S00395
1,fit,S00397
1,fit,S00398
1,fit,S00399
1,fit,S00401
1,fit,S00402
1,fit,S00404
1,fit,S00405
1,fit,S00406
1,fit,S00407
1,fit,S00408
1,fit,S00409
1,fit,S00410
1,fit,S00411
1,fit,S00412
1,fit,S00413
1,fit,S00414
1,fit,S00415
1,fit,S00417
1,fit,S00418
1,fit,S00419
1,fit,S00420
1,fit,S00421
1,fit,S00422
1,fit,S00423
1,fit,S00424
1,fit,S00425
1,fit,S00427
1,fit,S00429
1,fit,S00430
1,fit,S00431
1,fit,S00432
1,fit,S00433
1,fit,S00434
1,fit,S00435
1,fit,S00437
1,fit,S00438
1,fit,S00440
1,fit,S00441
1,fit,S00442
1,fit,S00443
1,fit,S00444
1,fit,S00445
1,fit,S00446
1,fit,S00447
1,fit,S00448
1,fit,S00449
1,fit,S00450
1,fit,S00453
1,fit,S00454
1,fit,S00455
1,fit,S00456
1,fit,S00457
1,fit,S00458
1,fit,S00459
1,fit,S00460
1,fit,S00461
1,fit,S00463
1,fit,S00464
1,fit,S00465
1,fit,S00466
1,fit,S00467
1,fit,S00469
1,fit,S00470
1,fit,S00471
1,fit,S00472
1,fit,S00473
1,fit,S00474
1,fit,S00475
1,fit,S00477
1,fit,S00478
1,fit,S00479
1,fit,S00480
1,fit,S00481
1,fit,S00482
1,fit,S00483
1,fit,S00486
1,fit,S00487
1,fit,S00488
1,fit,S00489
1,fit,S00490
1,fit,S00491
1,fit,S00492
1,fit,S00493
1,fit,S00494
1,fit,S00495
1,fit,S00496
1,fit,S00497
1,fit,S00499
1,fit,S00500
1,fit,S00501
1,fit,S00502
1,fit,S00503
1,fit,S00504
1,fit,S00505
1,fit,S00506
1,fit,S00507
1,fit,S00508
1,fit,S00510
1,fit,S00511
1,fit,S00512
1,fit,S00513
1,fit,S00514
1,fit,S00515
1,fit,S00516
1,fit,S00517
1,fit,S00518
1,fit,S00520
1,fit,S00521
1,fit,S00522
1,fit,S00524
1,fit,S00525
1,fit,S00527
1,fit,S00528
1,fit,S00530
1,fit,S00531
1,fit,S00532
1,fit,S00533
1,fit,S00535
1,fit,S00536
1,fit,S00538
1,fit,S00539
1,fit,S00541
1,fit,S00542
1,fit,S00543
1,fit,S00544
1,fit,S00545
1,fit,S00546
1,fit,S00547
1,fit,S00548
1,fit,S00549
1,fit,S00552
1,fit,S00553
1,fit,S00554
1,fit,S00555
1,fit,S00556
1,fit,S00557
1,fit,S00558
1,fit,S00559
1,fit,S00560
1,fit,S00561
1,fit,S00562
1,fit,S00563
1,fit,S00564
1,fit,S00565
1,fit,S00567
1,fit,S00568
1,fit,S00569
1,fit,S00570
1,fit,S00572
1,fit,S00573
1,fit,S00575
1,fit,S00577
1,fit,S00578
1,fit,S00579
1,fit,S00581
1,fit,S00582
1,fit,S00584
1,fit,S00586
1,fit,S00587
1,fit,S00588
1,fit,S00589
1,fit,S00590
1,fit,S00591
1,fit,S00592
1,fit,S00593
1,fit,S00594
1,fit,S00595
1,fit,S00597
1,fit,S00598
1,fit,S00599
1,fit,S00600
1,fit,S00601
1,fit,S00602
1,fit,S00603
1,fit,S00604
1,fit,S00605
1,fit,S00607
1,fit,S00608
1,fit,S00609
1,fit,S00610
1,fit,S00611
1,fit,S00612
1,fit,S00613
1,fit,S00614
1,fit,S00616
1,fit,S00617
1,fit,S00619
1,fit,S00621
1,fit,S00622
1,fit,S00623
1,fit,S00624
1,fit,S00625
1,fit,S00626
1,fit,S00627
1,fit,S00631
1,fit,S00633
1,fit,S00634
1,fit,S00635
1,fit,S00636
1,fit,S00637
1,fit,S00638
1,fit,S00639
1,fit,S00640
1,fit,S00642
1,fit,S00643
1,fit,S00644
1,fit,S00645
1,fit,S00646
1,fit,S00648
1,fit,S00649
1,fit,S00651
1,fit,S00652
1,fit,S00654
1,fit,S00655
1,fit,S00657
1,fit,S00658
1,fit,S00659
1,fit,S00660
1,fit,S00661
1,fit,S00662
1,fit,S00664
1,fit,S00665
1,fit,S00666
1,fit,S00667
1,fit,S00668
1,fit,S00669
1,fit,S00671
1,fit,S00672
1,fit,S00674
1,fit,S00675
1,fit,S00676
1,fit,S00677
1,fit,S00678
1,fit,S00679
1,fit,S00680
1,fit,S00682
1,fit,S00683
1,fit,S00685
1,fit,S00686
1,fit,S00687
1,fit,S00688
1,fit,S00689
1,fit,S00690
1,fit,S00691
1,fit,S00692
1,fit,S00693
1,fit,S00695
1,fit,S00696
1,fit,S00697
1,fit,S00698
1,fit,S00700
1,fit,S00701
1,fit,S00702
1,fit,S00703
1,fit,S00705
1,fit,S00706
1,fit,S00708
1,fit,S00711
1,fit,S00712
1,fit,S00713
1,fit,S00714
1,fit,S00715
1,fit,S00716
1,fit,S00717
1,fit,S00718
1,fit,S00719
1,fit,S00721
1,fit,S00722
1,fit,S00723
1,fit,S00724
1,fit,S00725
1,fit,S00726
1,fit,S00727
1,fit,S00728
1,fit,S00731
1,fit,S00732
1,fit,S00733
1,fit,S00735
1,fit,S00736
1,fit,S00737
1,fit,S00738
1,fit,S00739
1,fit,S00740
1,fit,S00741
1,fit,S00742
1,fit,S00743
1,fit,S00744
1,fit,S00745
1,fit,S00747
1,fit,S00748
1,fit,S00749
1,fit,S00750
1,fit,S00751
1,fit,S00752
1,fit,S00753
1,fit,S00754
1,fit,S00755
1,fit,S00756
1,fit,S00757
1,fit,S00758
1,fit,S00759
1,fit,S00761
1,fit,S00762
1,fit,S00764
1,fit,S00765
1,fit,S00766
1,fit,S00767
1,fit,S00768
1,fit,S00769
1,fit,S00770
1,fit,S00771
1,fit,S00772
1,fit,S00773
1,fit,S00774
1,fit,S00775
1,fit,S00777
1,fit,S00778
1,fit,S00779
1,fit,S00780
1,fit,S00781
1,fit,S00782
1,fit,S00783
1,fit,S00784
1,fit,S00785
1,fit,S00787
1,fit,S00788
1,fit,S00789
1,fit,S00791
1,fit,S00793
1,fit,S00795
1,fit,S00796
1,fit,S00797
1,fit,S00798
1,fit,S00799
1,fit,S00800
1,fit,S00801
1,fit,S00802
1,fit,S00803
1,fit,S00805
1,fit,S00806
1,fit,S00807
1,fit,S00808
1,fit,S00809
1,fit,S00811
1,fit,S00812
1,fit,S00813
1,fit,S00814
1,fit,S00816
1,fit,S00817
1,fit,S00818
1,fit,S00819
1,fit,S00821
1,fit,S00822
1,fit,S00823
1,fit,S00824
1,fit,S00827
1,fit,S00828
1,fit,S00830
1,fit,S00833
1,fit,S00834
1,fit,S00835
1,fit,S00836
1,fit,S00837
1,fit,S00838
1,fit,S00839
1,fit,S00840
1,fit,S00841
1,fit,S00842
1,fit,S00845
1,fit,S00846
1,fit,S00848
1,fit,S00849
1,fit,S00851
1,fit,S00852
1,fit,S00854
1,fit,S00855
1,fit,S00856
1,fit,S00857
1,fit,S00858
1,fit,S00859
1,fit,S00860
1,fit,S00861
1,fit,S00862
1,fit,S00863
1,fit,S00864
1,fit,S00865
1,fit,S00867
1,fit,S00868
1,fit,S00869
1,fit,S00870
1,fit,S00871
1,fit,S00872
1,fit,S00873
1,fit,S00874
1,fit,S00875
1,fit,S00878
1,fit,S00879
1,fit,S00880
1,fit,S00881
1,fit,S00883
1,fit,S00884
1,fit,S00885
1,fit,S00886
1,fit,S00888
1,fit,S00890
1,fit,S00891
1,fit,S00893
1,fit,S00894
1,fit,S00895
1,fit,S00897
1,fit,S00898
1,fit,S00900
1,fit,S00903
1,fit,S00904
1,fit,S00905
1,fit,S00906
1,fit,S00907
1,fit,S00908
1,fit,S00909
1,fit,S00910
1,fit,S00912
1,fit,S00913
1,fit,S00914
1,fit,S00916
1,fit,S00917
1,fit,S00918
1,fit,S00919
1,fit,S00920
1,fit,S00921
1,fit,S00923
1,fit,S00924
1,fit,S00926
1,fit,S00928
1,fit,S00929
1,fit,S00930
1,fit,S00931
1,fit,S00932
1,fit,S00933
1,fit,S00934
1,fit,S00935
1,fit,S00936
1,fit,S00937
1,fit,S00938
1,fit,S00939
1,fit,S00941
1,fit,S00942
1,fit,S00945
1,fit,S00946
1,fit,S00947
1,fit,S00948
1,fit,S00949
1,fit,S00950
1,fit,S00951
1,fit,S00952
1,fit,S00953
1,fit,S00954
1,fit,S00955
1,fit,S00957
1,fit,S00958
1,fit,S00959
1,fit,S00960
1,fit,S00962
1,fit,S00963
1,fit,S00964
1,fit,S00968
1,fit,S00969
1,fit,S00970
1,fit,S00971
1,fit,S00972
1,fit,S00973
1,fit,S00974
1,fit,S00975
1,fit,S00976
1,fit,S00977
1,fit,S00978
1,fit,S00979
1,fit,S00981
1,fit,S00982
1,fit,S00983
1,fit,S00984
1,fit,S00985
